,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:5L8owxNIG4jrrm0JooTL9J,The Whistle,spotify:artist:0MBGxwmCdXdO26ojaNcT64,Atmozfears,classic hardstyle,57,72697,0.365,0.898,9,-3.491,0,0.0847,0.0173,1.68e-05,0.368,0.145,149.966,4,angry
spotify:track:5ql4pIIh20fuyCdD67216w,Non-Stop,spotify:artist:2iRqqPkOyIvvb7qFZN1Onz,The Prophet,classic hardstyle,57,60278,0.556,0.91,6,-2.069,0,0.145,0.562,0.0139,0.317,0.182,154.996,4,angry
spotify:track:2c88dX6VO23TVB8lMeDYJX,Out of Control (feat. Nick Davis),spotify:artist:6TIeewRIC6pGGn6i2n4HPW,Wav3motion,euphoric hardstyle,31,1786,0.478,0.961,9,-5.202,0,0.0904,0.00043,0.00373,0.461,0.123,150.005,4,angry
spotify:track:5kgUXOfNfYXHJ21bQuQyAh,Drunk On The Night,spotify:artist:1QsT3VKbdtjMxXoy9myb2X,The Pitcher,classic hardstyle,43,24638,0.56,0.78,2,-3.842,1,0.0453,0.132,0.0,0.347,0.183,150.054,4,angry
spotify:track:4oboGGDrntd3y8EBOspQ8w,Victimless,spotify:artist:5kbECq8MWps7ULvOZv7rNX,Ruff Limits,euphoric hardstyle,15,214,0.515,0.816,9,-3.851,1,0.039,0.0448,2.44e-06,0.689,0.115,149.869,4,angry
spotify:track:2i80DKHd3xBrQuWHi1D51y,12 A.M. - Edit,spotify:artist:4UVlwJpz9wPtaqudbwdmFb,Stereocode,hardstyle,23,253,0.484,0.922,4,-5.318,0,0.159,0.000994,0.269,0.249,0.255,150.084,4,angry
spotify:track:4rWoj8zjH5mv9FdserDATf,Step By Step,spotify:artist:0HwP4jjp6Wb1PuljkT8wJh,Lynx,hardstyle,20,173,0.359,0.938,10,-4.423,0,0.0704,0.0948,0.00376,0.148,0.33,112.466,3,angry
spotify:track:3H9KW14Jjw8erGMiRpdBXx,Bergen - Frontliner Remix,spotify:artist:35ClM9mD81Evb2EIuYq5en,Purple Haze,na,46,10749,0.404,0.885,5,-3.815,0,0.0472,0.0279,0.0083,0.468,0.29,74.99,4,angry
spotify:track:519wD9zbe3OZI6LYKq1zXS,We Are Xtra,spotify:artist:6pGjgrarHpfl9hgNlq3Pvq,Mad Crow,na,35,223,0.508,0.967,6,-3.529,0,0.0896,0.00333,0.0673,0.0856,0.452,160.025,4,angry
spotify:track:7kFqghx8g01qb83BDDv8E2,Survivors - Mindblast & Ryan T. Remix,spotify:artist:3QW9uznwQ9oFTraYvbK9cn,Damae,na,28,273,0.447,0.905,1,-3.877,0,0.0462,0.0396,0.0,0.0884,0.17,150.061,4,angry
spotify:track:6hwQ05iRYx0LpEns9wsKHA,Heroes,spotify:artist:5liX0vRbvORENzGrNlmJ4J,Damian Ray,euphoric hardstyle,29,851,0.465,0.944,0,-3.006,0,0.169,0.074,0.0306,0.248,0.252,155.026,4,angry
spotify:track:03Gu5zrOY4mCq0RSQNELM7,Keep On Rockin',spotify:artist:6UOk7DmvqlzWmo6gjhZvn6,Da Tweekaz,classic hardstyle,66,198008,0.52,0.948,5,-3.218,0,0.0484,0.000796,0.042,0.3,0.284,150.027,4,angry
spotify:track:7aRrutFDl2GoKfza5lKdWn,Shabaka,spotify:artist:6GebWeCCtey5pbQepRYD6c,Adrenalize,classic hardstyle,49,27653,0.593,0.917,8,-5.567,1,0.0427,0.21,0.271,0.179,0.0352,149.984,4,angry
spotify:track:2dEMhq5qrP52ooZrtaPRTZ,Higher,spotify:artist:7momuad2Twkv5O7MY3dODa,Frontliner,classic hardstyle,53,82731,0.425,0.895,5,-3.716,0,0.107,0.0065,1.39e-06,0.168,0.394,149.745,3,angry
spotify:track:1qnljcdGqfl8YV9S0cETgm,Hardcore Girl - Earsquaker Remix Edit,spotify:artist:2ds47hSr82tLZR2kS5aNdt,Marc Korn,hands up,55,3671,0.594,0.931,0,-2.261,1,0.136,0.0564,0.0,0.529,0.505,149.98,4,angry
spotify:track:1MPqK7mzwIYSLxrM2UVQs7,Anywhere,spotify:artist:7FTQICqfx93tZdwZJb3wt2,Firelite,euphoric hardstyle,48,4056,0.527,0.958,10,-3.131,0,0.107,0.099,0.0011,0.337,0.308,150.141,4,angry
spotify:track:0ZFbjz111lD5ZmCweY4iV9,Still Alive,spotify:artist:3mXpRUSYRFdu2uJvEPpN9o,D.E.Q,euphoric hardstyle,27,643,0.534,0.908,5,-5.876,0,0.0502,0.00105,0.00165,0.189,0.265,150.076,4,angry
spotify:track:349WqcWdoFn8SpuPqabADv,Show It,spotify:artist:4KpgeSLtjj0txr6drzaedu,Basslovers United,german dance,50,25628,0.681,0.949,0,-3.331,1,0.0808,0.0445,0.014,0.338,0.613,149.991,4,angry
spotify:track:1I4jKdWVIbCGJKtJBva2fe,Dirty Money,spotify:artist:3E6p5In4n4lbmS6oVipW8R,Dany Bpm,makina,34,5279,0.617,0.897,0,-4.445,0,0.0509,0.00573,0.166,0.0947,0.496,155.048,5,angry
spotify:track:6qG8iS09Jds42Tkcz8G59n,Untrue,spotify:artist:7ikySCCJo3shAEZsoKEtVK,Rebourne,australian dance,45,11841,0.499,0.966,8,-3.012,0,0.12,0.0332,0.445,0.262,0.274,149.965,4,angry
spotify:track:6yh1yfrASvS3TSxPqx1sNB,Feel Like,spotify:artist:1PcjjY1CACpUmivkR9L3ni,NICKYP,hardstyle,56,6798,0.623,0.975,6,-1.57,0,0.0677,0.000253,0.0161,0.213,0.684,155.049,4,angry
spotify:track:6WBjSkw1bTrzcaDCBCOFq5,Feels,spotify:artist:5DzNxD4vwCDEIa20oEzB9l,Crystal Lake,na,49,15106,0.484,0.95,7,-4.387,0,0.102,0.00659,0.0328,0.288,0.269,150.056,4,angry
spotify:track:7yUiYmIPh1UtRxfbrvFYxq,No Reality,spotify:artist:4FSHCrSzZlOrwOMmEInVwf,Stormerz,euphoric hardstyle,41,4520,0.556,0.934,2,-4.474,0,0.045,0.00171,0.00323,0.338,0.198,150.016,4,angry
spotify:track:3yL0tuVevDs38B5iL8mEQb,Destination of the Willing,spotify:artist:18xTavO94JdpEs5Ta1oYuT,AbstructA,hardstyle,20,206,0.202,0.98,1,-2.238,1,0.0608,0.0459,0.00591,0.659,0.349,149.993,4,angry
spotify:track:4igBuEjVJuxxPHzaAF7Ct4,Intoxicated,spotify:artist:2sYp638IcOnnrIFRR63B9B,Funkhauser,hardstyle,32,318,0.513,0.605,10,-6.422,0,0.0472,0.000227,0.0,0.14,0.624,154.914,4,angry
spotify:track:5hShWhULwT3YUfIBQvh9VW,Caprice,spotify:artist:4aN3I8HO6usYdQEYYTOx0D,Malua,euphoric hardstyle,33,5844,0.489,0.918,5,-5.487,0,0.0421,0.000846,1.13e-06,0.101,0.369,149.956,4,angry
spotify:track:6nGi1eEN6pdHNUw00ZQqUY,Rave'n'Rage - DD Edit,spotify:artist:1eUs3gA8ifp4ovLgmDloXQ,Section 1,hardstyle,29,492,0.469,0.92,1,-6.223,0,0.0491,0.0101,0.0883,0.308,0.403,149.962,4,angry
spotify:track:5V36Ex7BD1FIidVCKVSKdm,Different,spotify:artist:52I8HbScEEvgwiiSDaM7gP,Audiotricz,classic hardstyle,51,31319,0.513,0.864,10,-5.095,0,0.0781,0.00414,0.0,0.188,0.149,75.115,4,angry
spotify:track:2Heskfvuh7Cs0IhC9Sv3YG,United As One (The Story Begins Anew),spotify:artist:6kNykeJK1CTSW1zJYcAUvQ,Neolux,euphoric hardstyle,42,2237,0.372,0.948,6,-3.555,1,0.0431,0.0519,0.0449,0.103,0.0694,149.95,4,angry
spotify:track:4xSFbc4P9gsgbiuRTylMjq,This Is The End,spotify:artist:5nd7jnne7zbsV2J5jBKNOY,Gammer,bouncy house,55,43411,0.324,0.835,11,-3.304,0,0.147,0.0311,5.48e-06,0.0807,0.287,152.764,4,angry
spotify:track:2d9EgBM9F09IkEG8t9T6L8,DLMD,spotify:artist:2gZzTzeACSwFqkMroVxmnm,Darren Styles,bouncy house,62,76825,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,4,angry
spotify:track:1xqfMLE5syMBHCbVlFMR0y,By Your Side,spotify:artist:05qXxRLLCqng7W9z9cL0J1,Trye,deep progressive trance,33,741,0.46,0.833,3,-4.145,1,0.0466,0.00228,0.0,0.199,0.197,149.934,4,angry
spotify:track:7ld1Dkot5lPWx4mxlrqsok,Coming Down,spotify:artist:5ZuSArM7XZsg76J6aDu2ZH,Withard,na,33,133,0.493,0.856,1,-2.561,0,0.0886,0.000426,0.161,0.207,0.462,160.082,4,angry
spotify:track:6coQYeFGsosbb6onPEHF2O,Hardstyle Baby,spotify:artist:7momuad2Twkv5O7MY3dODa,Frontliner,classic hardstyle,53,82731,0.541,0.988,10,-1.84,0,0.211,0.0106,0.0241,0.71,0.412,150.018,4,angry
spotify:track:11bs6ROtD5D1VfDcCje9Sy,Delight,spotify:artist:303olBIixVXirStn7yhOZX,Cyber,euphoric hardstyle,38,10117,0.519,0.929,5,-2.44,0,0.0443,0.00498,0.0357,0.153,0.648,149.963,4,angry
spotify:track:40GSkhPzazW2eKTynjMPcg,Sovereign,spotify:artist:2aYw1VignY89UokpxjuibF,Synthsoldier,euphoric hardstyle,39,3261,0.637,0.645,4,-6.402,0,0.0663,0.0325,0.865,0.122,0.175,155.026,4,angry
spotify:track:2ilcdIrWzHKMP1UZYEM63f,In Every Place,spotify:artist:2bYdurZmHmh372lv6r0QoR,Navras,hardstyle,30,844,0.56,0.959,2,-3.364,1,0.102,0.0385,0.0,0.149,0.383,150.044,4,angry
spotify:track:3gDpNo17M8tOu9M0ZbeBMn,Champion,spotify:artist:2fMGGRQnlvjjRqI7VQ7FTe,Seizmic,na,17,40,0.592,0.846,7,-4.44,0,0.0807,0.0024,0.00121,0.335,0.242,150.024,4,angry
spotify:track:5N9UbvE6TKnMeslQrgLGEK,Infinity,spotify:artist:6kNykeJK1CTSW1zJYcAUvQ,Neolux,euphoric hardstyle,42,2237,0.467,0.981,1,-3.37,0,0.0484,0.0053,0.898,0.222,0.609,149.945,4,angry
spotify:track:4sHqtUCBIzHkSi8JDn01U8,Grace,spotify:artist:0MwTAzU4fDGGfrUAHzYwRJ,Demi Kanon,euphoric hardstyle,45,10367,0.521,0.957,9,-4.054,1,0.104,0.0184,0.00335,0.565,0.327,74.981,4,angry
spotify:track:21WeEP1WFMO0wIzQRVzVd8,Shady People,spotify:artist:6g7nQh1zK0QGZVphaMCGWj,Tweekacore,happy hardcore,46,15484,0.362,0.853,7,-3.835,0,0.134,0.0182,0.00804,0.165,0.768,151.995,4,angry
spotify:track:4ZAMj67BewQCFd6nNaXaPJ,Back Home,spotify:artist:3CH3tLilo96ThqwiolnXZL,Denza,euphoric hardstyle,30,2321,0.456,0.885,8,-3.174,1,0.053,0.0742,0.0,0.363,0.362,150.026,3,angry
spotify:track:3idlXH9t69kYKh6Y2KBOpx,Bass Attack,spotify:artist:1x0ScxgiyFRQDKT4VwcLHa,LNY TNZ,edm,53,47960,0.625,0.873,1,-5.642,1,0.0876,0.0144,0.0,0.372,0.312,150.007,4,angry
spotify:track:0jhcGAgbsq1gNfdsDEYCIG,The 9th Gate,spotify:artist:0hHKtZEXHNsXfgrNgU7Zkl,Audiofreq,classic hardstyle,42,21540,0.426,0.98,1,-3.15,1,0.216,0.000934,0.00239,0.904,0.222,149.932,4,angry
spotify:track:7rwwZKaxMmKK9T1yXIokIv,Coming Alive,spotify:artist:7GVB7uYTgkeYtLJxYMYYDp,Clockartz,hardstyle,39,9485,0.444,0.83,5,-4.097,0,0.0444,0.0773,0.0,0.158,0.12,154.972,4,angry
spotify:track:1l7bUHN6mKR5gEsrQo4QUu,Ethereal,spotify:artist:5UZkbXFJMJqfb4ajqWSOdd,syrin,euphoric hardstyle,23,870,0.473,0.872,3,-5.08,1,0.0549,0.0174,0.0403,0.909,0.337,149.992,4,angry
spotify:track:1gWAtvmMbhH6WPLes1swNh,Fiyaaah!,spotify:artist:2iRqqPkOyIvvb7qFZN1Onz,The Prophet,classic hardstyle,57,60278,0.614,0.864,7,-2.242,1,0.0572,0.0184,0.00016,0.292,0.392,149.985,4,angry
spotify:track:5VGRWK6AgM3BifNn5WPsXs,For You,spotify:artist:6GebWeCCtey5pbQepRYD6c,Adrenalize,classic hardstyle,49,27653,0.451,0.887,2,-4.567,1,0.0395,0.0372,0.0,0.219,0.414,150.019,4,angry
spotify:track:10otfgw4sbD2x84x8o8XVl,Storm,spotify:artist:1e7X5YlxE4AYGEPmr0pxNH,Sunset Project,hands up,40,2351,0.603,0.732,0,-5.568,0,0.0386,0.024,0.00201,0.176,0.406,149.932,4,angry
spotify:track:6YDjht98xjdEL5Pmx9bNRM,Found You - Navras Remix,spotify:artist:4byUo9bg6MVLnYoELT5KyR,Farkas,na,25,915,0.618,0.943,7,-4.918,0,0.0869,0.0126,6.54e-05,0.917,0.27,150.176,4,angry
spotify:track:62I1jLsKhcWAvWNM6SW8Ih,Pull Up,spotify:artist:1I9Ge3KQl0cDCQaO4xZv12,Genius,na,37,524,0.573,0.936,7,-4.852,0,0.0673,0.0554,1.35e-06,0.613,0.47,150.11,4,angry
spotify:track:3UnjxzXZoT6uwQH651PzUd,Reality,spotify:artist:2UBCeOEjEhqNkm6IFzVV4D,Hypnose,hardstyle,35,2053,0.269,0.896,5,-4.174,0,0.0588,0.00664,8.54e-05,0.12,0.265,149.618,4,angry
spotify:track:3ASFLtIJ9EqjCzLha1zAPL,Jump Up - Original Mix,spotify:artist:1tHY1h4B9Fv25PrJPmfqlx,Akyra,na,30,547,0.52,0.909,8,-7.169,1,0.0361,0.00263,0.000106,0.188,0.594,150.014,4,angry
spotify:track:3NW09VHJWbbeJCLpUYc6hR,Fly Away,spotify:artist:5hnFqGY2kc233cXstqrGev,Deepack,classic hardstyle,36,15602,0.502,0.938,4,-3.374,1,0.0317,0.00426,0.0259,0.325,0.312,149.996,4,angry
spotify:track:7xfQpFEwYH6ENl4fuMQqMJ,Ready to Rave (Bass Modulators Remix),spotify:artist:2rTo8KIkBTFjQS7VvaKYQ4,W&W,big room,66,721595,0.524,0.973,8,-2.83,1,0.126,0.00272,0.717,0.29,0.213,149.977,4,angry
spotify:track:31mjoUHs9Zdt2Eks0MJNqI,Whiskey,spotify:artist:24jS2MsXlq7YvtdPeOt3xn,Dark Rehab,hardstyle,32,1256,0.547,0.87,7,-5.423,1,0.0326,8.95e-05,0.724,0.409,0.0502,150.016,4,angry
spotify:track:14f5wrDaYMep8wWSjPo0j3,Two of Us,spotify:artist:1569hvm0IW3DHOfruYP2lM,Robbie Rosen,na,49,5686,0.577,0.896,9,-5.699,0,0.0427,0.00815,0.0,0.223,0.344,150.092,4,angry
spotify:track:6kAkda1mvbIr1J6gE5YMMy,Discover,spotify:artist:4VTEnHIcc06TeHoqeKvQEK,Averion,na,24,390,0.433,0.79,0,-7.445,1,0.0336,0.114,0.0715,0.633,0.188,149.981,4,angry
spotify:track:4Wb1114QFbKiuQTBEagtPb,Takin' It Back (Live Edit),spotify:artist:6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,classic hardstyle,64,414488,0.558,0.873,10,-4.914,0,0.135,0.105,0.00887,0.101,0.295,150.003,4,angry
spotify:track:7AcrO43yGKjEn22NmaC8tL,Get Me High,spotify:artist:1Uk4IDpF1OIuTzANugS5JC,Bass Modulators,classic hardstyle,55,58467,0.371,0.965,0,-2.764,1,0.136,0.000523,0.0197,0.367,0.194,149.992,4,angry
spotify:track:5F0fCa8dWppo7HXEnhm74U,Through Our Veins,spotify:artist:6WMONlXvkrTWxC4TcI8qcD,Broken Element,euphoric hardstyle,32,2233,0.475,0.846,10,-6.115,0,0.062,0.0143,0.0,0.1,0.558,149.964,4,angry
spotify:track:31zOoImZZMK5rlmiO4NiYL,Embracing The Madness,spotify:artist:7E6DrjKJieOdJKO8mbwCMO,D-Sturb,classic hardstyle,59,42902,0.544,0.953,4,-0.938,0,0.108,0.0159,0.0,0.215,0.211,155.036,4,angry
spotify:track:1OZu880F3ss5NNAQ3rczsR,The Rain,spotify:artist:4FApejrnKXgmvrVmBMRO2l,Sub Sonik,hardstyle,49,18870,0.356,0.863,8,-5.825,0,0.0931,0.00108,0.0199,0.0701,0.089,154.897,4,angry
spotify:track:31q4Bx8xOt4bdSHZnV7kvF,The Remedy,spotify:artist:6bPXSfsHFvyltUwfqUrrLy,D-Charged,euphoric hardstyle,37,3198,0.369,0.813,4,-4.293,0,0.0535,0.000302,0.0,0.254,0.206,155.218,3,angry
spotify:track:0mraAV1twNnnsS73Km9JEw,Don't Let Me Go,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,dutch trance,78,3687018,0.478,0.924,7,-2.723,1,0.0317,0.067,1.34e-05,0.466,0.382,149.751,4,angry
spotify:track:5C9DBog2CqZTaf9GhILCmj,One Tribe (Defqon.1 2019 Anthem),spotify:artist:1Od0hPnXSqA9pipLqNXJ7e,KELTEK,classic hardstyle,54,30386,0.366,0.931,2,-4.292,1,0.23,0.00551,0.00381,0.102,0.0731,149.553,4,angry
spotify:track:4OoCOOeNECyO01S8L89Flv,I'm With You,spotify:artist:6UOk7DmvqlzWmo6gjhZvn6,Da Tweekaz,classic hardstyle,66,198008,0.545,0.865,0,-4.894,0,0.0502,0.00448,0.0,0.0657,0.237,155.048,4,angry
spotify:track:6gfdc0sgLQvolZteBTRCDY,Quiver,spotify:artist:2gZzTzeACSwFqkMroVxmnm,Darren Styles,bouncy house,62,76825,0.609,0.951,9,-3.171,0,0.0645,0.0537,0.000661,0.0837,0.194,159.964,4,angry
spotify:track:7HiN2dRRco0wxLSJytLIAd,Exist,spotify:artist:0wr85NuJuAYZsRzP1lJgiV,Wildstylez,classic hardstyle,62,156991,0.548,0.927,4,-4.601,0,0.0878,0.00629,0.119,0.113,0.0693,150.045,4,angry
